0,1,2,3,4,5,6,7,8,9,10,11,12,13,Survived
-0.4584268831357341,-1.3448494044580201,1.4280848202979528,0.4168907266612849,-0.24893177189478852,-0.14684255820871753,-0.4099594580173309,0.2838932411678478,-0.059131273780051494,-0.10760697767422794,-0.04962118100929092,-0.0001654312770692848,-0.07622841836822566,0.00579633713127462,1
2.0376656826587123,-0.6860788660676664,1.3228515081013386,-1.0374158548072283,0.7714277643944416,0.7791107696004013,-0.16897681073537923,-0.05614929362752662,0.04942631094256007,0.30199793450770596,0.36631219003752385,-0.037835960666842805,-0.0009585591293747286,-0.06325179775621906,1
1.8636381775817592,-0.8943366812874929,1.6844738756269457,0.6501979243095047,-0.235818075477642,-0.302967807535443,-0.24654126953999644,0.21357882064668932,-0.034404501428464025,-0.15620027917237883,-0.06499783689110167,0.009000465796914039,-0.07238257400815774,0.017384087258018512,0
-0.7272223611303498,0.32924160866062774,0.06404616718231483,-0.9973475754329862,0.826404097332508,0.8794774138353666,0.34353333181645135,-0.46750777267063787,0.15046394292068796,-0.07753532050811152,-0.08155009946862918,0.010137280412467708,0.0015010547539708362,-0.04015660130667404,0
0.26622917255123885,1.5413595423353224,-1.319811709002622,0.4201876989837462,-0.3681988201446273,0.3937832552916002,-0.24750764672327374,0.6088346866982546,0.6819382743901495,0.5750236190513929,-0.36816925137323553,-0.04898331565405609,-0.09760058587624534,-0.04485231685581519,1
8.915293481573299,-1.771107416217808,-1.2799111755731565,1.0707819741200686,0.7093531937149171,0.18860281237902657,0.08208683942582796,-0.15908223054137677,-0.1239210895002557,0.19270025353767425,0.1966466176901026,-0.04185267342812944,0.05672818317357325,-0.046255971144228046,0
-1.4166842730707176,-0.48123672989334504,-0.8075601822768211,0.629549746025828,-0.2521852713512777,0.056249766651180165,0.15436547792785968,-0.1851073444521208,-0.04796574933955042,-0.013098222985064885,0.024085352999140604,-0.03615960873898854,0.025996177744460322,-0.007282957862602175,0
-1.442025106570986,-0.5559156740840419,-0.5171548136031628,0.6058654239502633,-0.23173122138847227,0.003548662797031789,0.15483639181433864,-0.19042164377817372,-0.005838279203148506,-0.014833047341975613,0.02519325740026258,-0.03770245785844386,0.018111850787968786,-0.005371851531245419,1
-1.2848536399047512,-0.49674749748063135,-0.42439516565042795,-1.1819741130338606,0.6196727958028724,-0.8235039810340253,0.5181190158018029,0.4133094387173738,-0.05124136330659724,0.03682815738271503,-0.0046104644214238905,-0.0065069377163361475,-0.03256150195682247,0.012341574184321956,1
-1.3030573089452837,-0.4498724763332421,-0.3545719714999135,-0.9783684200877791,-0.36196150155049156,-0.6536602536927981,-0.0461158616454366,-0.316101877046327,0.26638053520086663,-0.024277642995636277,0.02696097189985029,-0.0407681717432908,-0.01653338066513442,0.024803405971791165,0
-1.4344728369052733,-0.5773278629556475,-0.44601981900740567,0.6008835949008602,-0.2271783404360994,-0.010213723389465672,0.15629543157939949,-0.19219248708101846,0.005032917052072395,-0.015375549321469364,0.02516567932317583,-0.038063678124814926,0.01616565864209598,-0.004833970148845659,0
-0.7553322578777826,0.3675131455954504,-0.19453272010633557,-1.0534241444761796,0.6905774239731886,-0.8635179265080617,0.5062169346536521,0.4046723652436656,-0.1023738609206396,0.0037278323637594504,0.0189094603332672,0.0006212403809745899,-0.026049130407765343,0.01465563596897173,1
-0.17601179267427558,-0.9623623732797616,-0.18424803275227436,0.5568287532051094,-0.3672035306393054,0.1369662995752235,-0.39873402806346764,0.3085665386905308,-0.2873372863500692,-0.09918603732595785,-0.05885155189107989,0.008572505706051795,-0.03260825822473168,-0.004095670495922473,0
